timestamp,station_id,location,charging_type,num_chargers,voltage_level,current_flow,power_consumed,power_loss,voltage_fluctuation,ev_id,battery_capacity,charging_time,charging_power,charging_cost,predicted_power_demand,optimized_charging_power,grid_stability_score,reduced_power_loss_category,voltage_stability_category
2024-01-01 02:30:00,3,Urban,Fast,4,246.9568181402452,40.90480319598798,10.101720043934122,1.790582515630374,1.494274183291571,2736,81.17148580912897,99.54907890767659,38.600738597012366,9.456649310122668,10.249389400054948,10.93541900000764,0.3225783945033356,Medium,Moderate
2024-01-01 02:45:00,2,Urban,Conventional,5,243.49595239895876,85.11146112300649,20.72429628621342,0.3681902639324308,4.517963665544799,1645,42.77502092354173,65.122648554835,13.505807648171034,2.1644972509070377,20.676038039728862,20.91750156341525,0.06755288297753437,Low,Moderate
2024-01-01 03:00:00,12,Rural,Fast,8,243.41128370712943,94.19360621747461,22.92778660639934,1.1007863212053017,8.057994574447072,3770,91.0086663595164,28.87593691405612,5.616622302836852,0.3991312459314847,23.396478056612384,21.20233117894502,0.03290752298097166,Low,Excellent
2024-01-01 03:15:00,6,Rural,V2G,2,233.73987277010716,26.715976480466708,6.244588943473463,2.151606202305653,1.8431437650552318,4119,49.428055568596676,85.27004266652207,40.48331811470664,8.49526644813583,5.828434661477944,5.783440534021147,0.6051421968028677,Medium,Moderate
2024-01-01 03:30:00,2,Rural,V2G,5,231.94015878863507,43.52580383981193,10.095381854008961,1.1762111501133883,1.7380441151371908,1637,31.425928838950608,53.05297888417176,10.240897684450456,1.3370640892393266,9.942428879962739,9.868377552133282,0.61914713604919,Low,Poor
2024-01-01 03:45:00,1,Rural,V2G,4,229.0874718649958,93.57675059038547,21.437261218092658,0.10111248726945214,6.612575020414642,3286,75.6705259494788,164.56950399845525,32.38186631146764,13.1146184203518,21.3563359012181,21.54341097462109,0.5295882026382897,Low,Excellent
2024-01-01 04:00:00,12,Rural,Fast,8,221.97084576863097,15.562761462030037,3.4544793242222633,4.583507534962884,2.3732383286966297,4078,33.16625157708023,27.298269845172676,18.91623375804957,1.2707912562533525,2.9714006676872065,3.0729981462287834,0.7622851952317243,High,Excellent
2024-01-01 04:15:00,12,Urban,V2G,5,226.84706090481097,18.312447530024066,4.154124900159524,4.235009115031552,1.4272953620354203,3511,80.29444124343924,18.355946883200765,8.944572064491545,0.40405527698263166,4.01908208782775,3.6327023289670337,0.03915054427707798,High,Moderate
2024-01-01 04:30:00,17,Suburban,Conventional,7,227.39810904934075,24.651189028560644,5.605633770912545,3.7372319342860414,2.0850614929529874,3500,97.44897891248932,10.903408756326549,22.480606024954916,0.6032186099606858,5.379343688085388,5.3815090077576455,0.9359731082094677,High,Poor
2024-01-01 04:45:00,10,Urban,V2G,9,234.52231209130605,63.56915507141873,14.908385225039893,0.9222915186655404,9.275448260829373,1783,82.36422950362095,65.77184636256182,3.6960164732333816,0.5982440048998118,14.914421495267375,15.177833354037174,0.09506512325706051,Low,Excellent
2024-01-01 05:00:00,16,Rural,V2G,7,242.42333219790083,23.542504390539772,5.7072523626383616,0.6897815234289317,8.303976901373812,1896,21.795939874505976,122.26576249415106,42.52911417809034,12.796630235633636,5.543662909821631,5.3699837054867325,0.6740229943935936,Low,Excellent
2024-01-01 05:15:00,15,Urban,V2G,6,234.2142948519384,97.12687433056601,22.748502382506356,0.43126327241467743,3.863613342373394,1370,67.99086304422198,134.17033798990474,27.13440418306729,8.959447457768174,22.97468451745282,23.74831211037775,0.1333965889408093,Low,Poor
2024-01-01 05:30:00,15,Rural,Conventional,6,221.73533348341482,50.20430745326683,11.132068855454008,3.647743024987314,6.730297289610232,4620,75.63285367757794,87.05448617489293,9.540520512674206,2.043937677643571,11.142001350861657,10.536272502273441,0.8799054333077924,Medium,Poor
2024-01-01 05:45:00,19,Rural,Fast,5,248.73369402964613,55.13661643151497,13.714334281306405,4.651159007370638,5.604118899846362,1486,86.03666606370281,126.33587057739534,14.13807496428228,4.39563255107723,13.344096514802668,12.856696272038436,0.5107132869450313,High,Moderate
2024-01-01 06:00:00,12,Urban,Conventional,9,248.28172957282337,32.19927542248658,7.994491792886671,2.2096255224738814,6.932680503084358,4282,24.48018471512001,71.18538615661178,24.054834030510754,4.214030100056257,8.244553117031018,9.007595325437018,0.08229354101797604,Medium,Excellent
2024-01-01 06:15:00,3,Rural,Fast,2,243.55568629445224,52.38642271912602,12.759011137868022,0.683789292780636,6.9853759483962135,3037,58.40862623618291,123.52705739772487,11.876860992330787,3.6105070120691924,12.358240033950699,11.982723468917271,0.6167241127000735,Low,Poor
2024-01-01 06:30:00,5,Suburban,Fast,7,249.73983704692662,69.57222693733104,17.37495661832085,2.6107248215873224,6.472973143069932,3212,62.82966981107155,16.90131750140348,15.624160590551035,0.6498628004970329,17.714005786400207,17.17018895251811,0.009109943882201654,Medium,Moderate
2024-01-01 06:45:00,19,Rural,V2G,2,236.33446998400788,77.60594232586385,18.34095924719252,1.8092763465472879,3.027963001104432,4196,33.52998901153424,76.42800737639071,28.11612151905737,5.2882547949259715,18.77238144127874,19.13161211972186,0.7760221784402446,Low,Moderate
2024-01-01 07:00:00,7,Suburban,Fast,9,248.88305050759618,77.84812744389217,19.375079434539998,1.936642129314989,0.8705609972467723,2360,45.79598477685197,144.44444519764045,42.13262361280412,14.976963523995153,19.19752472472485,21.00583683266964,0.6505849866461234,Medium,Excellent
2024-01-01 07:15:00,9,Suburban,Conventional,2,222.2681512185025,62.01020014246795,13.782892542355672,3.144520058362966,4.827884428906033,1191,55.217738100493214,146.51102517803022,21.886465227426278,7.8913327613053825,14.209035175618602,15.581856585458546,0.21262474936350728,Medium,Moderate
2024-01-01 07:30:00,7,Rural,Conventional,9,230.97042244784114,91.39237974944714,21.10893655924333,3.621718754984792,8.964251904561687,1729,86.65677503662411,131.74529240886807,36.69783785701677,11.89816552689037,21.40194471836587,21.742911785361493,0.3747509161760937,Medium,Moderate
2024-01-01 07:45:00,18,Urban,Fast,5,226.76143804020296,83.56670625754984,18.94970648324523,0.6419576344784882,5.9102239559264715,3261,94.35260528561655,44.72056549687695,44.204158032650476,4.8649102520147895,19.372142094249,17.439139465248182,0.0078066944888902645,Low,Excellent
2024-01-01 08:00:00,4,Suburban,V2G,2,225.8749925240281,78.1343303228763,17.648591277549624,0.2743921309517343,8.407714896168125,3621,70.27382631341382,52.02487021820765,13.166144193919614,1.685675737534975,17.81486141447047,19.24238959981823,0.693683814971205,Low,Moderate
2024-01-01 08:15:00,14,Urban,V2G,7,224.22408846678027,15.004496951241457,3.364369651794699,4.9722184831600025,9.920431258131668,4399,51.59561488171697,179.33508363496708,40.93802260890152,18.067436810686655,3.100013691216121,3.143561421582522,0.32266813750971923,High,Moderate
2024-01-01 08:30:00,18,Suburban,Conventional,4,238.6724092469799,10.619016599768438,2.5344662757004057,1.240368909686204,2.0543539393136245,1956,40.32248142391887,27.57426122433318,38.597903321558285,2.6192202687224526,2.9289895126113783,2.8504904896571714,0.5715889152967192,Low,Excellent
2024-01-01 08:45:00,9,Rural,V2G,6,243.43965567241915,29.120254947592567,7.0890248375349945,0.36376957205144955,7.071887571848832,1380,98.57081475489204,40.71265881340959,19.776053003562346,1.9814061488856427,6.773289913705738,7.219236739362577,0.9567276279144629,Low,Moderate
2024-01-01 09:00:00,2,Rural,Fast,4,237.34895198261083,69.7171234522107,16.547286186624508,1.030389112570008,6.905788950150234,3720,98.64159984610868,32.10446346052254,49.50743809654075,3.9114726029529137,16.260346737642042,15.934594949077539,0.299466712947585,Low,Excellent
2024-01-01 09:15:00,15,Suburban,Fast,2,224.4088812876463,47.007773999429126,10.548961975034397,0.29089344710747467,9.809576749903645,4649,93.99815585880278,65.70134382621464,15.34090145748998,2.4804447395604043,10.32002496517476,9.35829049944004,0.9902378840873183,Low,Poor
2024-01-01 09:30:00,7,Rural,Conventional,4,244.33371309800413,46.21656333693806,11.29226452674316,2.0198733836241414,9.863206972551604,1797,82.85353199022553,45.72989198976697,14.975753503489692,1.6853623275252243,11.096510838229745,11.809067118831093,0.6327283860075664,Medium,Poor
2024-01-01 09:45:00,12,Suburban,Fast,7,239.07864121491184,89.61281994066523,21.4245112268508,4.031768743811489,7.02344681137923,1238,46.06236349964946,94.60695312312126,39.29618073870029,9.149088359425098,21.43899086898183,21.63562672492576,0.24208866628550496,High,Excellent
2024-01-01 10:00:00,8,Rural,Conventional,7,231.64497118380987,90.60065633186548,20.98718642522924,1.7720978038128312,2.8143405238308454,4603,85.36003867981046,90.92352016962037,23.428893948400958,5.242427718829862,21.200643785663285,20.514351547559958,0.43677788302125775,Low,Moderate
2024-01-01 10:15:00,15,Urban,Fast,2,240.2239088660819,91.82577376482271,22.058746308438224,2.276498693703996,8.08628046224069,3747,52.70344138169381,163.25595530672155,18.547364754709033,7.45170526125377,22.48495448283891,21.364719767036544,0.7404531223835897,Medium,Excellent
2024-01-01 10:30:00,3,Rural,Conventional,5,227.797149377285,38.24902688635245,8.71301929116622,3.4103751904804502,1.516776775004862,2105,46.141847852403615,15.905791065612853,11.397151850937838,0.4461244559687633,8.301456878501721,8.457187991431756,0.44647790768308127,Medium,Poor
2024-01-01 10:45:00,14,Urban,V2G,4,230.3557662548263,72.19502314653356,16.63053987670466,2.5935809433424133,7.916643389630472,2386,79.58922867730237,64.37952803351976,38.97062425392357,6.174326260140743,17.084909238932894,16.087319844764973,0.06850756734155239,Medium,Poor
2024-01-01 11:00:00,17,Rural,Fast,5,247.5245752939597,34.44698631469326,8.526475657701292,4.321083861504489,9.146863179374616,3552,26.37231420963383,111.43184163950534,39.95712488839562,10.957411270108878,8.947798624798105,8.632569265793176,0.16860366138254235,High,Excellent
2024-01-01 11:15:00,4,Urban,Fast,5,228.71513517014262,27.15488497670048,6.210733187975725,4.343574807724207,4.136917250300135,3249,23.885017863652934,112.81629951347385,29.6285081518166,8.225949863194232,5.764732480156764,5.922144621997693,0.7912977457839455,High,Moderate
2024-01-01 11:30:00,18,Rural,Conventional,9,234.0996480447381,26.616921161263228,6.231011875886264,0.14856240790665287,6.491035302339265,3967,55.83629577449485,91.62145893241556,47.99373981999452,10.821468985835633,6.0913330135778265,6.55615587495884,0.6483730757180614,Low,Moderate
2024-01-01 11:45:00,8,Urban,Conventional,3,246.70423412188043,40.789685877723464,10.06298821453585,3.9124269017676765,4.58635595491985,2527,55.651104065772955,148.66314193848774,17.95367370986475,6.568422174552806,10.376131604835185,10.444386480018682,0.5698254773321337,High,Poor
2024-01-01 12:00:00,4,Suburban,Fast,2,241.23164050802583,48.69618578018395,11.747060782237375,2.3575946411842024,4.65876802238722,2667,91.6515322451068,20.662769140457996,13.322095137528848,0.6774316410795982,11.858637327716776,12.47316708906075,0.1676219707554013,Medium,Moderate
2024-01-01 12:15:00,2,Suburban,Conventional,6,221.86609678494108,84.78542539495615,18.811011396629745,4.945318652387949,3.4485234465271404,1036,30.092247703025343,148.6329201486231,34.84093813991971,12.744103037151085,19.090105340011515,20.094476267340216,0.8377574453503394,High,Excellent
2024-01-01 12:30:00,6,Urban,Fast,7,224.41909132836912,20.790198412544086,4.665717436279646,2.4678371717896326,7.740231394278084,3691,29.862714196193025,94.10822087406962,38.64520611758612,8.950094367133063,4.884750775069533,5.04531639459727,0.9607401095862501,Medium,Excellent
2024-01-01 12:45:00,10,Rural,V2G,7,220.2352477231575,76.14332626554048,16.769444322556513,4.935790132402658,9.3936773595818,4660,31.796208037992095,32.73931816309037,13.570580615935652,1.0933834176698072,16.766214435683676,15.913948649328024,0.040887097490669544,High,Excellent
2024-01-01 13:00:00,4,Urban,Conventional,2,238.9276537068749,57.83094227703748,13.817411349910282,3.7973898699081094,9.437133162727381,4672,22.37890090356821,160.5693253018812,6.600705920272322,2.6082990907632793,13.358629395861982,14.33858798572535,0.0780318706538553,High,Excellent
2024-01-01 13:15:00,18,Rural,Fast,9,233.43020276231255,35.91508084083932,8.38366460290197,1.3181639346052012,2.160422206311871,2996,25.738539025192672,120.36889252196379,41.094274869559484,12.173066920886095,8.467932804966471,8.360010111749533,0.8847245033145648,Low,Moderate
2024-01-01 13:30:00,12,Suburban,V2G,8,224.02824552706826,54.353762607954216,12.17677807485475,2.7381353985060928,8.810064671737377,2425,72.78958934632313,37.80276676010368,48.895592761362586,4.54880925010848,11.725344727914047,10.656487497787367,0.8155522540321283,Medium,Moderate
2024-01-01 13:45:00,2,Rural,V2G,8,248.73802363170313,36.99478627993204,9.202010023947544,4.961464633445056,7.50559869355766,3812,54.52674632940074,15.720452977834523,33.29959744539737,1.288274654598949,9.305736741482676,8.83042328959404,0.6179344555112937,High,Excellent
2024-01-01 14:00:00,10,Suburban,Fast,8,235.8897917183686,63.64737597144754,15.013766261325458,4.3018999779844265,2.901955306557748,4927,81.08824536704108,33.98864021655038,16.059744306763022,1.3433118313468746,15.314177123819135,16.127508029742252,0.9449652089861379,High,Poor
2024-01-01 14:15:00,4,Rural,Conventional,9,227.25679882338667,49.04595305697198,11.14602628696955,0.5770977795769834,1.1392038227543884,3753,99.40781748653282,113.4956532306669,49.84361260198123,13.921728630797514,11.231018035671468,10.263203780390793,0.6464305779920032,Low,Poor
2024-01-01 14:30:00,14,Rural,Fast,6,235.01810713464124,24.796497617099085,5.827625933539268,3.561222784368981,3.0459740354015907,4247,72.7227744879201,40.480359994208236,44.98353190455264,4.481282685315867,6.324647738100966,5.878588550844002,0.21598527572950332,Medium,Excellent
2024-01-01 14:45:00,16,Rural,V2G,7,240.38860998205323,20.492476710012703,4.926157991409553,1.7933399707669841,9.165978249424494,3592,24.0364456496099,48.37972272875478,27.128890375173814,3.229979968588259,4.882024491589986,5.071668506157815,0.7286423237169002,Low,Poor
2024-01-01 15:00:00,15,Urban,Fast,2,222.28717653920694,59.20261138649171,13.159981328851146,0.13421308321370579,6.5151974115098366,4641,28.36502918034732,14.27375337857341,41.790100387566184,1.4679661000571378,13.408808792455133,14.461670576699829,0.6457103447456373,Low,Poor
2024-01-01 15:15:00,8,Urban,Conventional,9,228.24111445143677,91.21717299574931,20.819509221659327,2.077056748232298,7.350019278529783,2490,90.48032678517663,132.89821428056263,41.34356459335944,13.52170594199545,20.986722513401237,21.54804180966232,0.9857447020100294,Medium,Moderate
2024-01-01 15:30:00,14,Suburban,V2G,7,244.2089647265198,40.956191790191696,10.001869196223504,1.2502966664523596,2.9429473355364104,2224,62.19967556466092,147.7619479591043,46.935551574654475,17.06746249084418,10.493300887781592,9.910484181502547,0.21389573637479176,Low,Excellent
2024-01-01 15:45:00,8,Suburban,Fast,5,233.78994611207983,75.97000965003609,17.761024462216124,4.112459425550311,7.334187477960793,3587,85.9869727516592,145.46419005126094,42.523420657352624,15.222595562739468,17.974243467293228,16.368833517594254,0.597884936362599,High,Moderate
2024-01-01 16:00:00,16,Urban,Conventional,4,236.39731426096884,69.27952194457902,16.377492920982334,1.752919983344251,0.7671543096402758,4618,88.52898689799409,31.686585731928318,33.252924089986735,2.593042949433138,16.041523652441725,16.41088481184285,0.7801675222251225,Low,Moderate
2024-01-01 16:15:00,13,Suburban,V2G,4,232.98448006628408,93.83994228785329,21.863250163385604,4.154866100373703,4.065552784843631,4064,94.21396331996154,163.56119165608908,31.637274790955846,12.734554488432869,22.318767869802844,20.298466654463443,0.3389830893381708,High,Excellent
2024-01-01 16:30:00,18,Urban,Conventional,9,221.31699827929015,83.88829155692268,18.565904878156047,0.10292990029049702,6.454156811152147,3022,95.98633643890926,124.2874010105936,24.96579255158575,7.636192841108339,18.733682104601808,19.156021922052865,0.3796795830982377,Low,Excellent
2024-01-01 16:45:00,15,Rural,V2G,7,224.97249339460467,60.99447330149167,13.722078741927225,1.608313835127984,1.887917372642542,4708,64.3860637202645,162.57986580406697,32.4448250786256,12.981253205605473,13.281416972733615,12.552479535278147,0.8879018383283207,Low,Excellent
2024-01-01 17:00:00,13,Suburban,Fast,3,233.36624916225674,69.13274484106967,16.13324935785178,1.2817095501080338,8.31853395724588,3441,47.28161378048271,86.01728577021281,40.37517956692799,8.546821319592555,16.290817663636393,17.609253289473855,0.40419487960888134,Low,Poor
2024-01-01 17:15:00,9,Suburban,Conventional,6,226.27556396223784,90.85478199256313,20.558217034033394,1.244480069236194,2.732797338713227,1832,96.94918994783988,84.28232638422861,48.544768436220004,10.068931161793646,20.94133644070817,20.837017878898887,0.6247328518956144,Low,Poor
2024-01-01 17:30:00,15,Urban,V2G,8,221.49937085979036,45.95669061282413,10.179378057538578,0.4341144368507672,6.69667057177524,4113,63.79251248009802,143.3712081764322,24.962505834559643,8.807538448237965,10.256419919528604,9.690139249204861,0.8892381375268256,Low,Moderate
2024-01-01 17:45:00,13,Suburban,Conventional,6,245.3094899215547,39.41152352719996,9.668020733488774,1.0169089250114585,4.349372854465631,1596,25.140217836368883,25.860635431046397,29.961700540471583,1.9068216499339934,9.522040371520784,10.194573163777664,0.20982658309056135,Low,Poor
2024-01-01 18:00:00,1,Suburban,Conventional,6,249.43577587492348,10.97299752716767,2.7370581518626844,2.8221928924395376,6.162414157037648,3440,71.4221240047892,98.54858622793057,23.905858267762742,5.7977456931878075,3.0579677859333003,2.9075374203278126,0.9818772963526058,Medium,Poor
2024-01-01 18:15:00,7,Rural,Fast,9,243.79428621990218,84.38959667723178,20.57370148631115,1.5276692569049481,1.5207802499746272,1699,67.01478003160086,152.18532005730836,34.41896518621999,12.890655268470589,20.85621349451698,20.04949130451019,0.7019535339703258,Low,Poor
2024-01-01 18:30:00,9,Suburban,Conventional,5,245.61354765114,82.08826303630283,20.16198950486628,2.145234433412825,0.6606715992552696,2646,91.66342983157648,151.13273572182712,32.6062636908792,12.127296716604727,20.20617165909758,21.55706698112899,0.4961216941414448,Medium,Moderate
2024-01-01 18:45:00,1,Rural,V2G,6,227.25931390951135,19.400906629013626,4.409036729732128,1.946647713701224,9.14086206011286,4854,72.25497513262499,172.54258557820273,3.838188139100295,1.6297724947993235,4.063398499628028,3.908007663782992,0.4309205643509977,Medium,Excellent
2024-01-01 19:00:00,12,Urban,V2G,4,248.818809265396,61.917164301943025,15.406155094699347,4.391934132499483,3.0614850832882365,3018,47.924193956924114,128.7063409001929,28.434593277730947,9.006403238012686,15.157141580222529,14.884809486461576,0.9543646155515045,High,Excellent
2024-01-01 19:15:00,8,Suburban,V2G,5,225.90777113360286,51.75835283501986,11.692614126505932,4.535965095151526,8.28693152641436,1440,97.29805805646563,45.32100700475382,7.158884097853659,0.7984529055619032,11.931098098692038,11.567594933497155,0.20572482752966637,High,Poor
2024-01-01 19:30:00,11,Rural,V2G,2,248.54289431085496,20.683818595820032,5.1408161392057945,2.5154891611137145,9.993827854485902,2860,84.12955887856269,13.44765353207874,4.240030046260302,0.1403200945963797,5.446898304600722,5.029012612909702,0.3116832568459613,Medium,Moderate
2024-01-01 19:45:00,19,Urban,Fast,6,249.84457881897853,98.25114043546512,24.54751480058309,1.7177641565464619,2.508596950989656,2640,70.43340947050835,91.50068576660733,40.18626661798082,9.049121794766014,24.32678007862408,22.08334404486327,0.30779275554792473,Low,Poor
2024-01-01 20:00:00,17,Suburban,Conventional,6,241.35168417238145,29.322629871701988,7.077066103898656,0.6233234496115818,3.019122041241878,2529,43.434016272249835,97.32965715583444,15.156543521487125,3.6303607888218936,6.945051181085443,7.256940475803231,0.28900633473446347,Low,Moderate
2024-01-01 20:15:00,8,Urban,Fast,2,249.43431195375467,16.051076208150505,4.003689150097303,4.771674108972266,6.797167982529324,3965,49.88322370514364,50.84463936481835,19.010788632503065,2.378755075011118,3.581321035347098,3.6852775623392535,0.4685380452156892,High,Moderate
2024-01-01 20:30:00,3,Suburban,Conventional,6,237.0861933870131,63.536264155171864,15.063571010581425,0.39511203001145756,9.671762028705903,3367,73.59759392773253,31.198566011012545,6.011975617391112,0.46158986731222756,15.277032958947926,14.612072807149392,0.9891792332678332,Low,Moderate
2024-01-01 20:45:00,3,Urban,Conventional,2,227.78625349528272,76.49800094197295,17.425193034450626,1.5584863600845744,9.200236307812068,3600,25.758465477065737,109.65538825238653,11.43651224323448,3.0862279457807884,16.928770579050656,16.236719475193016,0.8887867667162174,Low,Excellent
2024-01-01 21:00:00,1,Urban,Conventional,5,233.10987656996863,12.919910144246828,3.011758659020464,1.5605243857330204,5.277317440623056,4286,40.534447332021074,139.923464584104,38.98342645811624,13.423784828347848,2.5583001802395318,2.7859918552152805,0.32794956832148614,Low,Excellent
2024-01-01 21:15:00,5,Rural,Fast,4,237.80682806136357,69.28458748543198,16.476347983450626,1.6699663020870532,8.053547684003885,2094,77.11207467172784,178.8361976103273,26.19594902093318,11.529062334200345,15.980692051234715,17.539356472554104,0.42287011573013766,Low,Moderate
2024-01-01 21:30:00,10,Urban,Conventional,2,222.19244686081046,57.9062688356309,12.866335561168723,0.9050055320348055,1.7895856044490601,1567,58.401480787569675,138.91144492578815,44.391417739856976,15.175446133996845,13.01165514450634,12.942523968905617,0.6694807463859314,Low,Excellent
2024-01-01 21:45:00,7,Suburban,Fast,3,238.6702979385174,19.293850798754356,4.604869118520004,3.9374910115261166,9.785662749938117,3966,52.191485185154406,144.91751042344876,21.670380178941254,7.7284396225250145,4.522256246220551,4.79580910525735,0.017151680696614102,Medium,Excellent
2024-01-01 22:00:00,9,Suburban,V2G,9,249.43533510286883,25.527148925172586,6.367372946371262,0.7002395236333472,9.661355723341872,1235,32.11660979203316,114.79834929889557,15.628934580450606,4.4153937640788135,6.164919707714592,6.4567495918515405,0.8201536586856478,Low,Excellent
2024-01-01 22:15:00,7,Rural,V2G,9,225.70322949351183,61.11768675844725,13.794459280554388,3.211042629850498,2.0554250998521244,2304,55.34792275821861,177.60685202490302,19.337191279556595,8.45196195033469,14.2071602909115,13.631252333093213,0.8797980573119195,Medium,Moderate
2024-01-01 22:30:00,9,Suburban,Conventional,2,243.7778534886515,36.672185216195956,8.939866594742508,0.7068455308585055,3.3445196856295127,4034,81.65535766081871,118.79258546947698,36.50027429529451,10.67062569898598,8.632669389419114,7.870512954171512,0.857200334324534,Low,Moderate
2024-01-01 22:45:00,8,Suburban,Fast,9,247.23696381338857,94.44841557861845,23.351139504642774,0.4456246242054872,1.4514724763142859,4688,41.12102768575144,156.24305868794974,29.085266599720846,11.183511909917902,23.240507515024174,21.579072716573414,0.37505438688553616,Low,Excellent
2024-01-01 23:00:00,12,Suburban,V2G,6,248.31104778460661,83.68662065356457,20.78031246003952,4.556204568060795,3.081317189532707,4973,20.431883374694195,170.78338986096247,45.49698675496411,19.121972415471102,21.220624260967274,22.656386730281056,0.46199950736420814,High,Poor
2024-01-01 23:15:00,2,Urban,Fast,8,248.80406813216342,98.52104858622967,24.51243768490047,1.031630954961658,8.251579999444463,4958,73.48039209207863,168.07594508509536,31.301932161277517,12.94735724157696,24.439544247737512,25.569696324635018,0.012388321903755828,Low,Excellent
2024-01-01 23:30:00,1,Urban,Fast,8,235.64378916164415,33.370375505537254,7.8635217298717155,4.124125757342551,4.093998268069965,2185,97.8101283546042,74.84060844317061,26.17185579863065,4.82032423498273,7.918215415518773,8.178463155264392,0.3993953480435508,High,Excellent
2024-01-01 23:45:00,16,Suburban,Conventional,9,249.31923723974512,97.27512695181794,24.25256045402662,2.768691268424966,1.3397711878942045,4262,68.54612508708664,23.37254991342397,39.93037802267644,2.29675114166837,23.83289732059611,22.072355626712913,0.4604268223666015,Medium,Excellent
2024-01-02 00:00:00,5,Rural,V2G,5,242.71930621403317,48.81104828124021,11.847383774402301,0.4814969460829711,3.751142485399593,2032,29.59374871417041,39.21852943167196,47.53409098447192,4.587762439150369,12.137550161295763,12.477233308902832,0.9069742930684787,Low,Poor
2024-01-02 00:15:00,3,Urban,Conventional,7,224.85014308710885,41.276691578237916,9.281070007529255,4.781696138046531,9.823141675292161,3107,45.65864738757384,20.06796191742327,19.724757828513617,0.9741355020704647,9.203828784617492,9.704797477096914,0.8939876737572474,High,Moderate
2024-01-02 00:30:00,12,Rural,Conventional,5,234.3070031940391,14.531457427241792,3.404822241818786,1.3101097182602734,6.481994154962428,3940,89.41132917761787,27.917478920953805,14.74418187777745,1.0129810003205864,3.7053373664172695,3.9725675940478276,0.9660970640879095,Low,Excellent
2024-01-02 00:45:00,8,Suburban,V2G,7,241.54993526116013,14.748873207364236,3.5625893684138905,4.312262192227772,4.453528990858499,2840,38.60544594054629,41.3907118019286,31.962217625824543,3.2556988237827755,3.3163870109698825,2.9935243183641407,0.8851049850905204,High,Excellent
2024-01-02 01:00:00,3,Suburban,V2G,8,227.4202094745725,72.28101303519892,16.438163125499244,0.9271690283443645,2.082115878224065,1224,68.61567227980865,67.9860338198583,26.447022594232408,4.424874071617447,16.360641876060654,16.964268091437372,0.008200709427645614,Low,Moderate
